hhserial,hhweight,survey_year,country_name,country_iso,reg,district,village_name,ea_code,rural,religion,hhhead_female,hhhead_age,hhhead_marital,hhhead_education,hhhead_literate,males,females,memb_total,memb_und6,memb_male_und16,memb_female_und16,memb_und15,memb_15_44,memb_45_65,memb_65plus,depend_young,depend_old,depend_total,house_rooms,house_roof,house_electricity,house_watersource,house_toilet,house_walls,house_floor,house_cost,house_owned,land_owned_operated,land_owned_notoperated,asset_telephone,asset_qty_poultry,asset_tractor,asset_cartplough,asset_fridge,asset_qty_cattle,asset_motorbike,asset_radio,asset_qty_sheepgoat,expenditure_durable,expenditure_durable_quintile,expenditure_nondurable,expenditure_nondurable_quintile,expenditure_food,expenditure_food_quintile,expenditure_total,expenditure_total_quintile,dd_1_milk,dd_2_tea,dd_3_otherliquid,dd_4_bread,dd_5_tubers,dd_6_potatoes,dd_7_darkleafygreens,dd_8_mangoes,dd_9_otherfruit,dd_10_organmeat,dd_11_othermeat,dd_12_eggs,dd_13_fish,dd_14_beans,dd_15_yogurt,dd_16_oils,dd_17_sugar,dd_18_condiments,dd_19_grubs,dd_20_palmoil,dd_total,hhs_1_nofood,hhs_2_sleephungry,hhs_3_hungry,hhs_total,f_weai_leisuretime,f_weai_npoor_z105,f_weai_speakpublic_any,f_weai_groupmember_any,f_weai_incdec_count,f_weai_credjanydec_any,f_weai_jrightanyagr,f_weai_jown_count,f_weai_raiprod_any,f_weai_feelinputdecagr,f_weai_fivede,f_weai_empowered,m_weai_leisuretime,m_weai_npoor_z105,m_weai_speakpublic_any,m_weai_groupmember_any,m_weai_incdec_count,m_weai_credjanydec_any,m_weai_jrightanyagr,m_weai_jown_count,m_weai_raiprod_any,m_weai_feelinputdecagr,m_weai_fivede,m_weai_empowered,weai_parity_gap,longitude_offset,latitude_offset,h_maiz_a,h_pmil_a,h_sorg_a,p_maiz_a,p_pmil_a,p_sorg_a,y_maiz_a,y_pmil_a,y_sorg_a,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,rain_01,rain_02,rain_03,rain_04,rain_05,rain_06,rain_07,rain_08,rain_09,rain_10,rain_11,rain_12,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_max,ndvi_mean,ndvi_min,alt,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,c_20000,c_50000,c_100000,c_250000,c_500000,clypptl1,clypptl2,clypptl3,clypptl4,ocdensl1,ocdensl2,ocdensl3,ocdensl4,phihoxl1,phihoxl2,phihoxl3,phihoxl4,sltpptl1,sltpptl2,sltpptl3,sltpptl4,sndpptl1,sndpptl2,sndpptl3,sndpptl4,aez_name
2090417701,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,8,0.0,64,3,2,4,3,1,4,0,0,0,0,3,1,0,0.0,0.0,0.0,3,3,1,2,1,3,2,5000.0,5,0,0,1,16.0,0,0,1,,1,1,24.0,1901,5,529.6000000238419,5,54.400000274181366,4,11085.000014543533,5,1,1,1,,0,1,0,1,1,0,0,1,,1,1,,,,1,1,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,-0.841778783760269,10.796297852753007,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,219,281,30.7,25.9,951,248,1,103,611,7,147,611,18.19,38.2,18.9,19.3,25.9,27.5,2,2,86,86,170,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417702,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,1.0,55,5,6,4,1,1,2,0,1,0,1,0,1,0,1.0,0.0,1.0,2,3,1,2,1,3,2,,2,0,1,1,13.0,0,1,1,,1,1,6.0,1743,5,2006.5,5,114.60000009834766,5,31780.20000511408,5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,1,1,0.7333333333333333,0,,,,,,,,,,,,,,-0.859768726443105,10.789007842812593,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417703,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,1.0,44,4,16,7,0,2,2,0,0,0,0,1,0,0,0.0,0.0,0.0,1,3,1,2,1,3,2,,2,0,0,1,,0,0,1,,0,1,,468,4,2478.899999976158,5,46.49999985098839,4,32632.799991965294,5,0.5,0.5,1,,0,1,0,1,1,0,1,,,1,1,,,1,1,1,9.5,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,1,1,0,0.6333333333333333,0,,,,,,,,,,,,,,-0.8678075871013202,10.80962266773465,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417704,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,1.0,35,3,2,7,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,3,1,2,1,3,2,0.0,6,0,0,1,,0,0,1,,1,1,,2597.5,5,913,5,111.60000002384186,5,19356.700001239777,5,1,1,,,0,1,1,,0,0,0,1,1,1,1,,1,1,1,1,12.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,1,0.8333333333333333,1,,,,,,,,,,,,,0,-0.8464682978975291,10.79342796503642,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417706,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,48,3,2,4,5,2,7,0,1,1,2,4,1,0,0.4,0.0,0.4,,,,,,,,,,0,0,1,20.0,0,1,1,,1,1,2.0,29570,5,4698.800000011921,5,176.19999998807907,5,95117.99999952316,5,1,1,1,,0,1,1,1,0,0,1,1,1,1,1,,1,1,1,1,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0.8999999999999999,1,,-0.8617126157356425,10.795234030022336,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417707,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,3,1.0,46,4,16,7,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1,3,1,2,1,3,2,0.0,6,0,0,1,,0,0,1,,1,1,,3280,5,1527,5,47.10000002384186,4,24053.200001239777,5,0,0,,,0,1,0,,0,0,1,1,,1,1,,1,,1,1,8.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,1,0,0.6333333333333333,0,,,,,,,,,,,,,,-0.8474454901562027,10.792875456983426,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417708,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,38,3,15,7,4,3,7,2,1,2,3,4,0,0,0.75,0.0,0.75,1,3,1,2,1,3,2,0.0,6,0,0,1,,0,0,1,,1,1,,3308,5,1398.800000011921,5,136.65000013262033,5,27199.40000703931,5,1,,,,0,1,1,,1,0,1,1,,1,,,1,,1,,9.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,-0.8414441154945728,10.783346982630409,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417709,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,7,0.0,22,4,11,7,2,4,6,0,1,0,1,4,1,0,0.2,0.0,0.2,8,3,1,2,1,3,2,80000.0,5,1,0,1,35.0,0,1,1,,1,1,16.0,2983,5,1658.5,5,156.5999998152256,5,31028.19999039173,5,0.6666666666666666,1,1,,0.3333333333333333,1,0.6666666666666666,1,1,0,1,1,,1,1,,1,1,1,,10.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,0.8999999999999999,1,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,-0.8664151631976834,10.808154084174696,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417710,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,60,3,7,7,1,1,2,0,0,0,0,0,2,0,0.0,0.0,0.0,2,3,1,2,3,9,2,0.0,6,0,0,0,,0,0,0,,0,0,,613,4,1557.1000001430511,5,48.700000047683716,4,21830.600004196167,5,1,0,1,,0,1,1,1,1,0,1,1,,,1,,1,1,1,1,13.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,1,1,1,1,1,0,0,0,1,1,0.8,1,0,-0.8683099817732467,10.80496209051269,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417711,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,39,3,8,7,2,3,5,2,1,2,3,2,0,0,1.5,0.0,1.5,2,3,1,6,3,5,2,5000.0,5,1,0,1,4.0,0,1,1,,1,1,12.0,2578,5,540.9000000357628,5,69.40000012516975,5,12677.60000693798,5,0,0,1,,0,,0,1,0,0,1,1,,,1,,1,,1,1,8.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,1,0.8333333333333333,1,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,-0.8501206732349144,10.789208387673096,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417712,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,30,3,9,7,1,2,3,0,0,0,0,2,1,0,0.0,0.0,0.0,1,3,0,10,3,3,2,6500.0,5,0,0,1,,0,0,0,,1,1,6.0,258,3,693.5,5,101,5,13832,5,0,0,1,,0,1,1,1,1,0,1,1,,1,1,,,1,1,,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,-0.8696026123009262,10.818909171333747,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417713,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,3,0.0,50,3,5,7,3,2,5,2,2,1,3,1,1,0,1.5,0.0,1.5,1,3,0,10,3,3,2,0.0,6,1,0,1,2.0,0,1,1,,0,1,,265,3,593.8000000119209,5,24.40000009536743,3,8659.400005102158,4,0,1,1,,1,1,1,1,1,0,0,1,,1,1,,,1,1,1,13.0,1.0,1.0,0.0,2.0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,-0.8424841292843838,10.81081562741953,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417714,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,54,3,7,,5,5,10,3,3,1,4,4,2,0,0.6666667,0.0,0.6666667,7,3,1,2,3,3,2,32000.0,5,0,0,1,,0,0,1,,1,1,,4825,5,6055.5,5,108.75000008940697,5,83146.00000464916,5,0,0,1,,0,1,0,,1,1,1,1,1,1,1,1,1,,1,1,13.0,0.0,1.0,1.0,2.0,1,1,1,1,1,1,1,0,1,1,0.9333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-0.8537015139068921,10.791298487810073,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,44.41,43.57,46.41,41.29,38.25,36.71,38.33,35.95,32.61,37.83,41.57,42.47,0.939311,2.44338,25.6483,56.9444,42.3823,108.966,114.569,199.106,234.41,39.408,5.97907,1.84196,2418,2216,2143,2731,3182,3581,4360,5139,5919,5892,3531,2822,6336.88,3659.77,2076.22,210,281,30.7,25.9,957,247,1,103,611,7,150,611,18.32,38.3,19.1,19.2,25.9,28.0,1,1,85,85,169,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417715,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,0.0,33,3,14,7,3,3,6,1,2,1,3,2,0,1,1.5,0.5,2.0,2,3,1,10,3,3,2,10000.0,5,1,1,1,8.0,0,1,1,,1,1,,1946,5,1206.3999999761581,5,53.39999969303608,4,19199.599983751774,5,0,0,1,,0,1,1,1,1,0,0,1,,,1,,1,,1,,9.0,1.0,1.0,0.0,2.0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,-0.8399312247954382,10.808277006087055,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417716,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,9,0.0,62,3,9,7,3,1,4,0,0,0,0,2,2,0,0.0,0.0,0.0,5,3,1,2,6,5,4,,,1,0,1,16.0,0,1,0,9.0,1,1,5.0,390,4,2026.800000011921,5,76.50000038743019,5,28689.60002028942,5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,1,0.7666666666666666,0,,-0.8357589529224289,10.809710698934593,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417717,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,2,1.0,46,6,9,7,1,2,3,0,0,1,0,2,1,0,0.0,0.0,0.0,8,3,1,10,3,5,2,8000.0,5,1,0,1,,0,1,0,,0,1,,38,1,600.8000000715256,5,25,3,8547.600000858307,4,0,0,1,,0,1,0.5,1,0,0,0,1,1,1,1,1,1,,1,1,11.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,1,0,0.5333333333333333,0,,,,,,,,,,,,,,-0.8670521811876806,10.810216426101864,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417718,99.87282,2012.0,"Ghana","GHA",694.0,6238.0,904177,904001042,0.0,8,0.0,49,3,8,4,2,2,4,0,1,1,2,1,1,0,1.0,0.0,1.0,3,3,1,2,1,3,2,70000.0,5,1,1,1,,0,1,1,,1,0,,12493,5,4226,5,145.40000009536743,5,70765.8000049591,5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,0.8333333333333333,1,,-0.8656407803644992,10.822991706899641,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,45.25,43.79,48.11,40.81,39.35,37.75,39.19,33.57,33.03,37.15,42.81,43.05,0.725669,2.19737,27.4855,57.6477,40.2572,107.284,119.97,202.919,231.455,40.7363,5.33851,2.00491,2378,2210,2190,3106,3321,3862,4239,4918,5597,5733,3677,2878,6413.88,3758.47,2244.22,210,281,30.7,25.9,953,247,1,103,610,7,148,610,18.24,38.3,19.1,19.2,25.9,28.0,2,2,86,86,171,13,14,16,22,7,111,87,58,61,61,61,61,19,19,18,18,68,68,66,60,3
2090417802,146.5525,2012.0,"Ghana","GHA",694.0,6238.0,904178,904001062,0.0,7,0.0,35,4,1,4,1,1,2,0,0,0,0,2,0,0,0.0,0.0,0.0,,,,,,,,4000.0,5,0,0,1,,0,0,1,,1,0,,1505,5,130.7000002861023,3,22.600000008940697,3,4248.600003898144,3,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1,1,0,1,1,1,1,0,0.5,0,,-0.8570983105914307,10.781315231914457,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,44.41,43.57,46.41,41.29,38.25,36.71,38.33,35.95,32.61,37.83,41.57,42.47,0.939311,2.44338,25.6483,56.9444,42.3823,108.966,114.569,199.106,234.41,39.408,5.97907,1.84196,2418,2216,2143,2731,3182,3581,4360,5139,5919,5892,3531,2822,6336.88,3659.77,2076.22,177,283,30.9,26.1,959,247,1,103,612,6,152,612,18.32,38.5,19.2,19.3,26.1,28.1,1,1,83,83,171,13,14,16,22,5,112,88,58,62,61,61,61,19,20,19,18,68,67,65,59,3
2090417803,146.5525,2012.0,"Ghana","GHA",694.0,6238.0,904178,904001062,0.0,7,0.0,32,3,8,4,1,3,4,1,0,1,1,3,0,0,0.33333334,0.0,0.33333334,2,3,1,2,1,3,2,0.0,6,0,0,1,,0,0,1,,1,1,,5491,5,1301.2999999523163,5,66.60000009834766,5,24569.800004541874,5,0,0,1,,0,1,1,1,0,0,0,1,1,1,1,,,,1,1,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,0,1,0,1,1,1,1,0.8333333333333333,1,,-0.8445593164381726,10.76797652924211,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,44.41,43.57,46.41,41.29,38.25,36.71,38.33,35.95,32.61,37.83,41.57,42.47,0.939311,2.44338,25.6483,56.9444,42.3823,108.966,114.569,199.106,234.41,39.408,5.97907,1.84196,2418,2216,2143,2731,3182,3581,4360,5139,5919,5892,3531,2822,6336.88,3659.77,2076.22,177,283,30.9,26.1,959,247,1,103,612,6,152,612,18.32,38.5,19.2,19.3,26.1,28.1,1,1,83,83,171,13,14,16,22,5,112,88,58,62,61,61,61,19,20,19,18,68,67,65,59,3
2090417804,146.5525,2012.0,"Ghana","GHA",694.0,6238.0,904178,904001062,0.0,7,0.0,37,3,2,4,2,1,3,0,1,0,1,2,0,0,0.5,0.0,0.5,2,3,1,2,1,3,2,,2,1,1,1,10.0,1,1,1,5.0,1,1,4.0,11403,5,2372.5,5,145.10000002384186,5,47418.20000123978,5,1,1,,,1,,1,1,1,1,0,1,1,1,1,,1,1,1,1,15.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,1,0.7666666666666666,0,,,1,1,1,0,1,1,1,1,0.7333333333333333,0,-0.033333333333333326,-0.8826493416888733,10.757914162435753,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,44.41,43.57,46.41,41.29,38.25,36.71,38.33,35.95,32.61,37.83,41.57,42.47,0.939311,2.44338,25.6483,56.9444,42.3823,108.966,114.569,199.106,234.41,39.408,5.97907,1.84196,2418,2216,2143,2731,3182,3581,4360,5139,5919,5892,3531,2822,6336.88,3659.77,2076.22,177,283,30.9,26.1,959,247,1,103,612,6,152,612,18.32,38.5,19.2,19.3,26.1,28.1,1,1,83,83,171,13,14,16,22,5,112,88,58,62,61,61,61,19,20,19,18,68,67,65,59,3
2090417805,146.5525,2012.0,"Ghana","GHA",694.0,6238.0,904178,904001062,0.0,2,1.0,23,3,11,7,1,2,3,1,0,1,1,2,0,0,0.5,0.0,0.5,2,3,1,2,1,3,2,0.0,6,0,0,1,,0,0,1,,1,1,,2918,5,186.20000004768372,3,64.25000004470348,5,8493.400002896786,4,0,0,1,,0,1,1,1,1,1,0,,,,1,,,,1,1,9.0,0.0,0.0,0.0,0.0,,,1,1,0,0,1,1,1,1,0.5333333333333333,0,1,1,1,1,0,0,1,1,1,1,0.7333333333333333,0,0.19999999999999996,-0.877749608479641,10.783928860017491,453.9,822,1224.1,706.5,427.1,1069.5,1556.4,519.7,873.7,44.41,43.57,46.41,41.29,38.25,36.71,38.33,35.95,32.61,37.83,41.57,42.47,0.939311,2.44338,25.6483,56.9444,42.3823,108.966,114.569,199.106,234.41,39.408,5.97907,1.84196,2418,2216,2143,2731,3182,3581,4360,5139,5919,5892,3531,2822,6336.88,3659.77,2076.22,177,283,30.9,26.1,959,247,1,103,612,6,152,612,18.32,38.5,19.2,19.3,26.1,28.1,1,1,83,83,171,13,14,16,22,5,112,88,58,62,61,61,61,19,20,19,18,68,67,65,59,3
